repository,branch,codelist
"covid-vs-noncovid-deaths-research","display-2019-2020-results","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","draft2results","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","editage","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","ethbyage","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","ethbyregionresults","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","ethwave2results","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","fix-codelist-line-endings","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","logisticeth","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","mlogitabsoluterisks","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","results1911","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","resultstake2","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","southasian","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","updatedforest","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","updatedsensan","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","updatefor","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"covid-vs-noncovid-deaths-research","absolutes","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","add-2019-to-project","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","add-cod-analysis","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","agelinearres","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","appx-analyses","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","appxresults","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","cause-of-death-v2","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","changes-for-draft-2","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","correct12cat","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","correctagegp","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","deathsonlywithSA","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","display-2019-2020-results","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","draft2results","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","editage","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","ethbyage","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","ethbyregionresults","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","ethwave2results","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","fix-codelist-line-endings","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","logisticeth","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","master","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","mlogitabsoluterisks","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","results1911","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","resultstake2","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","southasian","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","updatedforest","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","updatedsensan","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","updatefor","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"covid-vs-noncovid-deaths-research","absolutes","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","add-2019-to-project","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","add-cod-analysis","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","agelinearres","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","appx-analyses","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","appxresults","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","cause-of-death-v2","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","changes-for-draft-2","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","correct12cat","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","correctagegp","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","deathsonlywithSA","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","display-2019-2020-results","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","draft2results","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","editage","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","ethbyage","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","ethbyregionresults","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","ethwave2results","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","fix-codelist-line-endings","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","logisticeth","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","master","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","mlogitabsoluterisks","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","results1911","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","resultstake2","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","southasian","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","updatedforest","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","updatedsensan","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"covid-vs-noncovid-deaths-research","updatefor","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"date-window-test","jon_sql_investigation","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"date-window-test","main","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"deaths-at-home-covid19","main","codelists/opensafely-alfentanil-subcutaneous-dmd.csv"
"deaths-at-home-covid19","main","codelists/opensafely-diamorphine-subcutaneous.csv"
"deaths-at-home-covid19","main","codelists/opensafely-glycopyrronium-subcutaneous-formulations.csv"
"deaths-at-home-covid19","main","codelists/opensafely-haloperidol-subcutaneous-dmd.csv"
"deaths-at-home-covid19","main","codelists/opensafely-hyoscine-butylbromide-subcutaneous-formulations.csv"
"deaths-at-home-covid19","main","codelists/opensafely-hyoscine-hydrobromide-subcutaneous.csv"
"deaths-at-home-covid19","main","codelists/opensafely-levomepromazine-subcutaneous.csv"
"deaths-at-home-covid19","main","codelists/opensafely-midazolam-end-of-life.csv"
"deaths-at-home-covid19","quality","codelists/opensafely-midazolam-end-of-life.csv"
"deaths-at-home-covid19","main","codelists/opensafely-morphine-subcutaneous-dmd.csv"
"deaths-at-home-covid19","main","codelists/opensafely-oxycodone-subcutaneous-dmd.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-ace-inhibitor-medications.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-ace-inhibitor-medications.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-antidiabetic-drugs.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-antidiabetic-drugs.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-beta-blocker-medications.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-beta-blocker-medications.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-calcium-channel-blockers.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-calcium-channel-blockers.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-combination-blood-pressure-medication.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-combination-blood-pressure-medication.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-insulin-medication.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-insulin-medication.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-spironolactone.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-spironolactone.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-statin-medication.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-statin-medication.csv"
"DISECT_UK_India_COVID","15-August","codelists/opensafely-thiazide-type-diuretic-medication.csv"
"DISECT_UK_India_COVID","main","codelists/opensafely-thiazide-type-diuretic-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-ace-inhibitor-medications.csv"
"dmd_codelist_investigation","main","codelists/opensafely-adrenaline-pens.csv"
"dmd_codelist_investigation","main","codelists/opensafely-alfentanil-subcutaneous-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"dmd_codelist_investigation","main","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"dmd_codelist_investigation","main","codelists/opensafely-antibacterials.csv"
"dmd_codelist_investigation","main","codelists/opensafely-antidiabetic-drugs.csv"
"dmd_codelist_investigation","main","codelists/opensafely-antihistamines-oral.csv"
"dmd_codelist_investigation","main","codelists/opensafely-antiplatelets.csv"
"dmd_codelist_investigation","main","codelists/opensafely-aspirin.csv"
"dmd_codelist_investigation","main","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-asthma-related-drug-treatment-codes.csv"
"dmd_codelist_investigation","main","codelists/opensafely-azathioprine-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-azithromycin-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-beta-blocker-medications.csv"
"dmd_codelist_investigation","main","codelists/opensafely-calcium-channel-blockers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-chloroquine.csv"
"dmd_codelist_investigation","main","codelists/opensafely-ciclosporin-oral.csv"
"dmd_codelist_investigation","main","codelists/opensafely-ciclosporin-oral-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-co-amoxiclav-cephalosporins-and-quinolones.csv"
"dmd_codelist_investigation","main","codelists/opensafely-combination-blood-pressure-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-cox-2-specific-nsaids.csv"
"dmd_codelist_investigation","main","codelists/opensafely-dabigatran-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-diamorphine-subcutaneous.csv"
"dmd_codelist_investigation","main","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"dmd_codelist_investigation","main","codelists/opensafely-dmards.csv"
"dmd_codelist_investigation","main","codelists/opensafely-edoxaban-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-first-generation-antipsychotics-excluding-long-acting-depots-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-glycopyrronium-subcutaneous-formulations.csv"
"dmd_codelist_investigation","main","codelists/opensafely-haloperidol-subcutaneous-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-high-dose-ics-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-high-dose-long-acting-opioids-openprescribing-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-high-dose-multiple-ingredient-ics-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-high-dose-single-ingredient-ics-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-hydroxychloroquine.csv"
"dmd_codelist_investigation","main","codelists/opensafely-hyoscine-butylbromide-subcutaneous-formulations.csv"
"dmd_codelist_investigation","main","codelists/opensafely-hyoscine-hydrobromide-subcutaneous.csv"
"dmd_codelist_investigation","main","codelists/opensafely-ibuprofen-oral.csv"
"dmd_codelist_investigation","main","codelists/opensafely-indometacin.csv"
"dmd_codelist_investigation","main","codelists/opensafely-influenza-vaccination.csv"
"dmd_codelist_investigation","main","codelists/opensafely-insulin-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-laba-ics-combination-inhaler.csv"
"dmd_codelist_investigation","main","codelists/opensafely-laba-lama-combination-inhaler.csv"
"dmd_codelist_investigation","main","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"dmd_codelist_investigation","main","codelists/opensafely-leflunomide-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-levomepromazine-subcutaneous.csv"
"dmd_codelist_investigation","main","codelists/opensafely-levothyroxine.csv"
"dmd_codelist_investigation","main","codelists/opensafely-lithium-carbonate-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-lithium-citrate-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-lithium-oral-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-long-acting-injectable-and-depot-antipsychotics-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-low-molecular-weight-heparins-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-mercaptopurine-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-methotrexate-injectable.csv"
"dmd_codelist_investigation","main","codelists/opensafely-methotrexate-oral.csv"
"dmd_codelist_investigation","main","codelists/opensafely-midazolam-end-of-life.csv"
"dmd_codelist_investigation","main","codelists/opensafely-morphine-subcutaneous-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-mycophenolate.csv"
"dmd_codelist_investigation","main","codelists/opensafely-naproxen-high-dose.csv"
"dmd_codelist_investigation","main","codelists/opensafely-naproxen-low-dose.csv"
"dmd_codelist_investigation","main","codelists/opensafely-naproxen-other-doses.csv"
"dmd_codelist_investigation","main","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"dmd_codelist_investigation","main","codelists/opensafely-newer-aminosalicylates-for-ibd-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-non-high-dose-long-acting-opioids-openprescribing-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-nsaids-oral.csv"
"dmd_codelist_investigation","main","codelists/opensafely-oestrogen-and-oestrogen-like-drugs.csv"
"dmd_codelist_investigation","main","codelists/opensafely-opioid-containing-medicines-buccal-nasal-and-oromucosal-excluding-drugs-for-substance-misuse-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-opioid-containing-medicines-inhalation-excluding-drugs-for-substance-misuse-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-opioid-containing-medicines-oral-excluding-drugs-for-substance-misuse-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-opioid-containing-medicines-parenteral-excluding-drugs-for-substance-misuse-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-opioid-containing-medicines-rectal-excluding-drugs-for-substance-misuse-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-opioid-containing-medicines-transdermal-excluding-drugs-for-substance-misuse-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-oxycodone-subcutaneous-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-penicillamine-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-pneumococcal-vaccination.csv"
"dmd_codelist_investigation","main","codelists/opensafely-prochlorperazine-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-proton-pump-inhibitors-ppi-oral.csv"
"dmd_codelist_investigation","main","codelists/opensafely-rivaroxaban-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-saba-inhaler-medications.csv"
"dmd_codelist_investigation","main","codelists/opensafely-sama-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-second-generation-antipsychotics-excluding-long-acting-injections.csv"
"dmd_codelist_investigation","main","codelists/opensafely-selective-serotonin-reuptake-inhibitors-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-single-ingredient-ics.csv"
"dmd_codelist_investigation","main","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"dmd_codelist_investigation","main","codelists/opensafely-spironolactone.csv"
"dmd_codelist_investigation","main","codelists/opensafely-statin-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-sulfasalazine-oral-dmd.csv"
"dmd_codelist_investigation","main","codelists/opensafely-thiazide-type-diuretic-medication.csv"
"dmd_codelist_investigation","main","codelists/opensafely-trimethoprim.csv"
"dmd_codelist_investigation","main","codelists/opensafely-trimethoprim-and-nitrofurantoin.csv"
"dmd_codelist_investigation","main","codelists/opensafely-warfarin.csv"
"doacs-covid19","main","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"drug-monitoring-sro","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"drug-monitoring-sro","inr-demo","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"drug-monitoring-sro","inr-demo","codelists/opensafely-warfarin.csv"
"early-inflammatory-arthritis","main","codelists/opensafely-dmards.csv"
"early-inflammatory-arthritis","main","codelists/opensafely-hydroxychloroquine.csv"
"early-inflammatory-arthritis","main","codelists/opensafely-leflunomide-dmd.csv"
"early-inflammatory-arthritis","main","codelists/opensafely-methotrexate-injectable.csv"
"early-inflammatory-arthritis","main","codelists/opensafely-methotrexate-oral.csv"
"early-inflammatory-arthritis","main","codelists/opensafely-sulfasalazine-oral-dmd.csv"
"emis-smoke-tests","master","codelists/primis-covid19-vacc-uptake-astrx.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-ace-inhibitor-medications.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-alpha-adrenoceptor-blocking-drugs.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-angiotensin-ii-receptor-blockers-arbs.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-antidiabetic-drugs.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-beta-blocker-medications.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-calcium-channel-blockers.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-combination-blood-pressure-medication.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","output_22jan","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","remove-ICU-outcome","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","tested","codelists/opensafely-insulin-medication.csv"
"Ethnicity-2nd-wave","add-icu-back-to-main-analyses","codelists/opensafely-spironolactone.csv"
"Ethnicity-2nd-wave","master","codelists/opensafely-spironolactone.csv"
"Ethnicity-2nd-wave","output_10jan2021","codelists/opensafely-spironolactone.csv"
"Ethnicity-2nd-wave","output_18jan","codelists/opensafely-spironolactone.csv"
